state,year,month,number
Tocantins,2010,9,10.172
Tocantins,2011,9,4.658
Tocantins,2012,9,7.46
Tocantins,2013,9,2.445
Tocantins,2014,9,3.52
Tocantins,2015,9,5.51
Tocantins,2016,9,3.245
Tocantins,2017,9,10.737
Tocantins,1998,10,1.738
Tocantins,1999,10,1.378
Tocantins,2000,10,1.053
Tocantins,2001,10,684
Tocantins,2002,10,1.537
Tocantins,2003,10,1.339
Tocantins,2004,10,1.658
Tocantins,2005,10,2.913
Tocantins,2006,10,1.176
Tocantins,2007,10,2.252
Tocantins,2008,10,2.832
Tocantins,2009,10,718
Tocantins,2010,10,2.272
Tocantins,2011,10,1.591
Tocantins,2012,10,3.68
Tocantins,2013,10,2.155
Tocantins,2014,10,4
Tocantins,2015,10,4.844
Tocantins,2016,10,2.032
Tocantins,2017,10,2.969
Tocantins,1998,11,1
Tocantins,1999,11,29
Tocantins,2000,11,96
Tocantins,2001,11,100
Tocantins,2002,11,207
Tocantins,2003,11,146
Tocantins,2004,11,424
Tocantins,2005,11,271
Tocantins,2006,11,108
Tocantins,2007,11,147
Tocantins,2008,11,104
Tocantins,2009,11,251
Tocantins,2010,11,283
Tocantins,2011,11,144
Tocantins,2012,11,179
Tocantins,2013,11,345
Tocantins,2014,11,451
Tocantins,2015,11,833
Tocantins,2016,11,623
Tocantins,2017,11,434
Tocantins,1998,12,9
Tocantins,1999,12,16
Tocantins,2000,12,20
Tocantins,2001,12,21
Tocantins,2002,12,39
Tocantins,2003,12,109
Tocantins,2004,12,96
Tocantins,2005,12,53
Tocantins,2006,12,15
Tocantins,2007,12,13
Tocantins,2008,12,7
Tocantins,2009,12,46
Tocantins,2010,12,72
Tocantins,2011,12,105
Tocantins,2012,12,128
Tocantins,2013,12,85
Tocantins,2014,12,223
Tocantins,2015,12,373
Tocantins,2016,12,119
